MaxCarbonBudget,MinCarbonBudget,AVGCarbonBudget 
8140303.851999999,347068.30799999996,4243686.079999999
10591370.61,461195.69999999995,5526283.154999999
13166690.399999999,572887.289,6869788.8445
14450816.417999998,625575.7350000001,7538196.076499999
14422323.829999998,630799.5480000001,7526561.688999999
14405613.524999999,627134.7,7516374.112499999
14001478.29,612392.7239999999,7306935.506999999
15067438.939,653027.576,7860233.257499999
18180852.101999998,789733.098,9485292.6
20395577.509999998,879292.645,10637435.077499999
21603742.611,938296.2930000001,11271019.452000001
23176751.917,998301.133,12087526.525
25574581.764,1100789.114,13337685.439
25977351.347999997,1142428.482,13559889.915
25573380.021,1119865.1940000001,13346622.607500002
20647537.317999996,886944.632,10767240.974999998
14408327.25,618540.5700000001,7513433.91
9937390.056999998,423688.50299999997,5180539.279999999
7776196.358999999,347023.88399999996,4061610.1214999994
6488645.688,286741.80000000005,3387693.744
6059320.754999999,270451.82499999995,3164886.2899999996
5786041.241,266665.105,3026353.1730000004
7314672.573999999,322390.476,3818531.5249999994
10660093.819999998,466311.5449999999,5563202.682499999
15546685.154,674551.578,8110618.365999999
18033191.072000004,782299.804,9407745.438000003
19809128.7,853712.325,10331420.5125
20153698.053999998,876387.834,10515042.943999998
18812596.031999998,819502.2719999999,9816049.151999999
19663611.213999998,851238.0759999999,10257424.645
21295633.702999998,924635.015,11110134.359
22827419.503,996901.4649999999,11912160.484
24072210.36,1049485.14,12560847.75
23412217.919999998,1019598.4,12215908.159999998
23022176.979999997,1000797.1039999999,12011487.041999998
25907409.665999997,1128275.7110000001,13517842.688499998
26846018.4,1162519.5699999998,14004268.985
27401305.65,1177725.015,14289515.3325
25467481.0,1103944.16,13285712.58
19770024.266,856659.588,10313341.927
15604257.275999999,674875.926,8139566.601
11675545.644,521964.28099999996,6098754.962499999
8898841.0,398027.0,4648434.0
7580250.209999999,342991.936,3961621.0729999994
7269972.749999999,312095.43000000005,3791034.0899999994
7773616.11,351741.376,4062678.7430000002
8700342.363,389148.561,4544745.462
11951749.417999998,522465.52,6237107.468999999
16887507.175,737158.675,8812332.925
19269622.308,828769.7359999999,10049196.022
21987373.179999996,954016.8319999999,11470695.005999997
22773490.874999996,987251.075,11880370.974999998
21864691.1,941072.8999999999,11402882.0
22718088.819999997,976692.29,11847390.554999998
24657630.596999995,1064301.756,12860966.176499998
26330945.63,1145050.436,13737998.033
26653390.361999996,1161079.1639999999,13907234.762999998
24209010.648,1054309.9079999998,12631660.277999999
21645346.38,934796.076,11290071.228
22371363.314999998,967368.7799999999,11669366.0475
24940301.518,1074263.182,13007282.35
26839683.183,1154351.486,13997017.3345
26883154.935000002,1177220.59,14030187.762500001
22021958.577999998,945984.872,11483971.725
16764996.864,727353.858,8746175.361
12431412.675,528899.04,6480155.8575
9975924.889999999,436435.14600000007,5206180.017999999
8516504.061999999,375360.588,4445932.324999999
7473917.4229999995,327833.765,3900875.5939999996
6675267.375,297618.125,3486442.75
8073608.029999999,353425.45999999996,4213516.744999999
12167731.809999999,540040.95,6353886.379999999
16607845.014999999,714171.09,8661008.0525
19243906.883999996,828302.2339999999,10036104.558999998
20586053.883,899817.6840000001,10742935.7835
20302074.033999998,890043.4180000001,10596058.726
19160556.468,825760.8630000001,9993158.6655
20522712.527999997,889626.5279999999,10706169.527999999
22706248.281999998,987386.022,11846817.151999999
23807794.519999996,1033003.6479999999,12420399.083999997
24386475.33,1061765.883,12724120.6065
23532628.788000003,1012898.738,12272763.763000002
21975679.338,950258.8559999999,11462969.097
23659828.64,1038977.1840000001,12349402.912
25848945.254,1123822.238,13486383.746
27093041.652000003,1173073.8280000002,14133057.740000002
25862457.345999997,1113983.554,13488220.45
21052514.007,923647.095,10988080.550999999
15418570.311999999,660439.786,8039505.049
11395183.979999999,489719.4759999999,5942451.727999999
9458844.5,415077.72,4936961.11
8114905.02,359376.295,4237140.6575
8022147.055999998,357503.454,4189825.254999999
7802317.834999999,354950.731,4078634.2829999994
9069952.12,408171.76,4739061.9399999995
12963957.911999999,564375.598,6764166.754999999
17692342.830999997,779228.634,9235785.732499998
19875373.906,861692.4820000001,10368533.194
20086452.847999997,871516.0190000001,10478984.4335
19090837.836,826956.648,9958897.241999999
17603254.605000004,763072.7300000001,9183163.667500002
16650705.862,716659.018,8683682.44
17033609.22,732306.0900000001,8882957.655
17910262.569000002,780195.399,9345228.984000001
18720896.828,807979.16,9764437.994
19216511.275000002,832982.084,10024746.6795
20692259.028,906119.592,10799189.31
19866710.824999996,866949.3999999999,10366830.112499997
22214197.229999997,967077.89,11590637.559999999
23209529.237999998,1016351.5319999999,12112940.385
23263961.459999997,1011373.1099999999,12137667.284999998
19143972.707999997,832989.696,9988481.201999998
14524084.36,640920.9709999999,7582502.6655
12387227.399999999,533174.9,6460201.149999999
10047895.311999999,445341.31200000003,5246618.312
8734829.434999999,382138.659,4558484.046999999
8422298.984,376712.248,4399505.615999999
7391397.366,323561.412,3857479.3890000004
8543903.165,384498.17000000004,4464200.6674999995
11128763.404,477708.44,5803235.921999999
13815776.225999996,606146.21,7210961.2179999985
14606529.599999998,633152.2559999999,7619840.927999998
14844486.669999998,641720.2999999999,7743103.484999999
14872335.296,645284.588,7758809.942
14235856.937999997,616527.24,7426192.088999999
15202338.0,656073.0,7929205.5
16161217.919999998,702408.6000000001,8431813.26
15254636.171999998,666450.9959999999,7960543.583999999
15750210.645,685673.235,8217941.9399999995
16980476.356,741124.9680000001,8860800.661999999
17995559.505,785526.405,9390542.955
18422515.526,791365.6240000001,9606940.575000001
19577009.419999994,848282.0999999999,10212645.759999998
20502496.791,884668.9859999999,10693582.888500001
18912528.729000002,823338.9720000001,9867933.8505
14255427.015999999,624066.656,7439746.835999999
10796618.447999999,474343.716,5635481.0819999995
8173161.779999999,351249.836,4262205.807999999
6400720.007999999,282988.296,3341854.152
4926421.994999999,214468.16199999998,2570445.0784999994
4267912.125,193347.25,2230629.6875
3701467.511,163572.725,1932520.118
3815638.875,163803.01499999998,1989720.945
4748017.559999999,206701.45599999998,2477359.5079999994
6351258.199999999,278709.072,3314983.6359999995
6979855.14,307289.22,3643572.1799999997
7250829.389999999,321583.394,3786206.3919999995
7184689.202,312158.626,3748423.914
7043836.753999999,303488.094,3673662.423999999
7403455.635,325028.352,3864241.9935
7462265.84,321173.57999999996,3891719.71
8133542.915,358037.93000000005,4245790.4225
10027059.741,436744.704,5231902.2225
11430234.287999999,497350.6560000001,5963792.471999999
14020316.002999999,617173.226,7318744.614499999
17287102.617999997,749071.524,9018087.070999999
19315729.509999998,843153.31,10079441.409999998
20902466.258999996,909969.012,10906217.635499997
22468214.735999998,978963.304,11723589.02
18999224.17,825306.5360000001,9912265.353
15896728.594,697087.8559999999,8296908.225000001
11767071.185999999,516019.12200000003,6141545.153999999
8883293.049999999,388633.76999999996,4635963.409999999
6725630.399,288676.33499999996,3507153.367
5965135.299,265956.745,3115546.022
5455663.732,251930.81999999998,2853797.276
5328212.796,237819.54,2783016.168
6189306.584000001,278371.072,3233838.828
8161168.68,360821.16000000003,4260994.92
10440478.904,448163.44,5444321.171999999
12261542.4,533503.9839999999,6397523.192
13809767.855999999,597084.24,7203426.0479999995
14030245.134,617937.876,7324091.505
14668231.131,638567.508,7653399.319499999
14724686.353,642560.216,7683623.2845
15044021.492999999,662587.9019999999,7853304.6975
16466521.707999999,710519.368,8588520.537999999
17805361.130000003,781889.1780000001,9293625.154000001
18473539.11,811230.9659999999,9642385.037999999
18284474.831,788962.826,9536718.8285
18443071.321,801123.2790000001,9622097.299999999
18747805.823999997,811823.892,9779814.858
16405901.195999999,716099.094,8561000.145
11932661.957999997,523527.43000000005,6228094.693999998
8975464.739,393583.336,4684524.0375
5953905.1899999995,256662.07999999996,3105283.635
4240264.049999999,184596.77999999997,2212430.4149999996
3460596.5019999994,151794.61000000002,1806195.5559999996
3500064.0999999996,158216.5,1829140.2999999998
3811941.7799999993,169433.34999999998,1990687.5649999997
5039089.396,222095.304,2630592.3499999996
7341888.816,322487.784,3832188.3
9428227.2,410225.45199999993,4919226.325999999
10446933.914999997,451831.65499999997,5449382.784999998
11153029.925,486174.95,5819602.4375
11282663.236,489487.662,5886075.449
10675595.667999998,464018.091,5569806.879499999
11963798.965999998,521590.2089999999,6242694.587499999
13042575.752,560724.244,6801649.998
13932063.693999998,607401.3809999999,7269732.537499999
14454785.334,620507.25,7537646.292
14025232.441999998,604158.8019999999,7314695.621999999
14247118.259999996,623136.456,7435127.357999998
15698062.849,680359.0160000001,8189210.9325
17652099.270999998,766765.329,9209432.299999999
18425630.6,798699.6159999999,9612165.108000001
16527480.828999998,717914.571,8622697.7
12787100.336,562298.108,6674699.221999999
10594009.496,464183.468,5529096.482
9179737.182,395117.107,4787427.1445
7164386.399999999,323039.8559999999,3743713.1279999996
6244312.422,285038.373,3264675.3975
5919085.238,259243.144,3089164.191
5496769.995,249017.63,2872893.8125
5940460.835999999,259227.56399999998,3099844.1999999997
7935511.686000001,346465.49399999995,4140988.5900000003
9609960.76,422587.03,5016273.895
10183451.342,439028.20900000003,5311239.7755
10987277.325999998,479293.63,5733285.477999999
11445901.065,493610.373,5969755.719
10596273.447999999,460570.326,5528421.886999999
11129713.8,486161.57999999996,5807937.69
12566976.436,540892.204,6553934.32
14432191.48,626202.7520000001,7529197.116
15434053.54,670879.06,8052466.3
16157741.549999997,708246.852,8432994.200999998
16706526.552999996,729168.2339999999,8717847.393499998
18188803.667999998,788308.512,9488556.089999998
20461189.4,882121.3,10671655.35
22135639.176,952769.0760000001,11544204.126
21502403.549999997,942520.932,11222462.240999999
17065625.265,749219.328,8907422.296500001
13732313.947999999,601690.334,7167002.141
11252726.1,492074.73,5872400.415
8865436.526,383766.48600000003,4624601.506
7742660.236,353434.474,4048047.355
6961991.4459999995,307049.792,3634520.619
6417983.069999999,275471.55000000005,3346727.3099999996
7121015.549999999,310008.18,3715511.8649999993
10173557.316,451533.42000000004,5312545.368
13222512.96,581444.88,6901978.920000001
15666663.75,686721.3,8176692.525
16904913.985,736906.99,8820910.487499999
17880912.456,771802.6140000001,9326357.535
16751020.373999998,733267.953,8742144.1635
18867425.093999997,817279.0920000001,9842352.092999998
19894372.74,861763.3199999998,10378068.03
21085859.246,920942.742,11003400.993999999
21870996.0,943866.0,11407431.0
20457762.731999997,881185.068,10669473.899999999
19953329.24,870729.28,10412029.26
21001634.16,916475.52,10959054.84
22446105.074999996,985481.7749999999,11715793.424999997
24855188.578999996,1079623.7920000001,12967406.185499998
24309515.240999997,1051390.6369999999,12680452.938999997
20602305.924999997,894942.74,10748624.332499998
17356380.350999996,758584.9559999999,9057482.653499998
12117045.798,540460.674,6328753.2360000005
8890130.024999999,380104.19999999995,4635117.112499999
7777299.27,351908.03199999995,4064603.6509999996
7283736.75,312686.31,3798211.53
6942802.437999999,304537.08999999997,3623669.7639999995
7758262.692,338552.108,4048407.4
10791095.149999999,471887.895,5631491.522499999
14914600.951999996,642604.872,7778602.911999998
17366049.774000004,756656.711,9061353.242500002
18117148.302,789007.4170000001,9453077.8595
18341249.14,797247.4600000001,9569248.3
17538588.982,758105.381,9148347.1815
18777008.46,811721.4,9794364.93
20261832.847999997,880686.8759999999,10571259.861999998
20707127.531999998,901792.14,10804459.836
20464328.498999998,888899.952,10676614.225499999
19439894.4,850256.6400000001,10145075.52
18831747.961999997,816002.916,9823875.439
19340456.65,840129.3199999998,10090292.985
20913015.762,897729.4099999999,10905372.586
22202345.754999995,964417.2449999999,11583381.499999998
19617354.674999997,854022.8999999999,10235688.787499998
14800216.496,650822.588,7725519.541999999
10654478.120000001,470162.407,5562320.2635
7780082.495999999,336030.26399999997,4058056.38
6278041.521,280803.987,3279422.7539999997
5431433.28,245762.048,2838597.6640000003
